,OrderNumber,OrderDate,ItemName,Quantity,ProductPrice,TotalProducts
9842,8577,20/02/2018 18:53,Plain Naan,1,1,6
9843,8571,19/02/2018 18:11,Plain Naan,2,2,4
9844,8543,16/02/2018 18:33,Plain Naan,1,1,6
9845,8540,16/02/2018 18:02,Plain Naan,1,1,6
9846,8538,16/02/2018 17:10,Plain Naan,1,1,7
9847,8535,15/02/2018 20:03,Plain Naan,1,1,4
9848,8528,15/02/2018 18:13,Plain Naan,1,1,4
9849,8512,14/02/2018 18:30,Plain Naan,1,1,6
9850,8510,14/02/2018 17:37,Plain Naan,2,2,6
9851,8508,14/02/2018 16:11,Plain Naan,2,2,6
9852,8484,11/02/2018 18:31,Plain Naan,1,1,6
9853,8478,10/02/2018 20:31,Plain Naan,1,1,5
9854,8472,10/02/2018 19:32,Tandoori Roti,1,1,9
9855,8456,09/02/2018 18:28,Tandoori Roti,1,1,5
9856,8454,09/02/2018 18:12,Plain Naan,1,1,6
9857,8449,08/02/2018 19:27,Plain Naan,1,1,6
9858,8439,06/02/2018 20:13,Plain Naan,1,1,13
9859,8428,04/02/2018 20:46,Plain Naan,1,1,4
9860,8407,03/02/2018 18:26,Plain Naan,1,1,9
9861,8393,02/02/2018 19:34,Plain Naan,1,1,5
9862,8387,02/02/2018 18:31,Plain Naan,1,1,5
9863,8383,02/02/2018 18:11,Tandoori Roti,1,1,5
9864,8370,01/02/2018 19:36,Plain Naan,1,1,7
9865,8362,31/01/2018 17:59,Plain Naan,1,1,7
9866,8356,30/01/2018 18:56,Plain Naan,1,1,6
9867,8353,29/01/2018 18:56,Plain Naan,2,2,9
9868,8329,27/01/2018 18:46,Plain Naan,1,1,8
9869,8314,26/01/2018 19:25,Plain Naan,1,1,7
9870,8311,26/01/2018 19:03,Plain Naan,1,1,8
9871,8309,26/01/2018 18:44,Tandoori Roti,1,1,6
9872,8308,26/01/2018 18:26,Plain Naan,1,1,6
9873,8278,23/01/2018 19:03,Plain Naan,1,1,6
9874,8226,19/01/2018 18:34,Plain Naan,1,1,9
9875,8210,18/01/2018 18:20,Plain Naan,1,1,7
9876,8200,17/01/2018 18:00,Plain Naan,1,1,4
9877,8192,15/01/2018 21:54,Plain Naan,1,1,7
9878,8190,14/01/2018 22:10,Plain Naan,1,1,8
9879,8183,13/01/2018 20:15,Tandoori Roti,1,1,5
9880,8181,13/01/2018 19:29,Plain Naan,2,2,9
9881,8176,13/01/2018 18:47,Plain Naan,4,4,10
9882,8175,13/01/2018 18:45,Plain Naan,2,2,9
9883,8161,12/01/2018 19:48,Tandoori Roti,1,1,9
9884,8155,12/01/2018 18:45,Plain Naan,1,1,6
9885,8138,11/01/2018 13:16,Plain Naan,1,1,3
9886,8131,10/01/2018 19:50,Plain Naan,1,1,6
9887,8124,08/01/2018 21:46,Plain Naan,2,2,5
9888,8119,08/01/2018 18:18,Plain Naan,1,1,6
9889,8118,08/01/2018 18:12,Plain Naan,1,1,5
9890,8107,07/01/2018 17:02,Plain Naan,1,1,4
9891,8090,06/01/2018 18:52,Plain Naan,1,1,5
9892,8087,06/01/2018 18:33,Plain Naan,1,1,7
9893,8071,05/01/2018 18:40,Plain Naan,1,1,5
9894,8057,05/01/2018 12:27,Plain Naan,2,2,7
9895,8056,05/01/2018 12:22,Plain Naan,2,2,7
9896,8035,02/01/2018 18:08,Plain Naan,1,1,5
9897,8034,02/01/2018 17:42,Plain Naan,1,1,10
9898,8032,02/01/2018 17:16,Plain Naan,1,1,4
9899,8023,01/01/2018 17:56,Plain Naan,1,1,4
9900,8021,01/01/2018 17:44,Plain Naan,3,3,8
9901,8019,01/01/2018 17:18,Plain Naan,1,1,6
9902,8018,01/01/2018 11:18,Plain Naan,1,1,8
9903,8013,31/12/2017 20:38,Plain Naan,1,1,9
9904,7996,31/12/2017 17:39,Plain Naan,2,2,12
9905,7991,31/12/2017 16:40,Plain Naan,1,1,9
9906,7985,30/12/2017 19:14,Plain Naan,2,2,3
9907,7984,30/12/2017 19:12,Plain Naan,2,2,3
9908,7965,29/12/2017 18:02,Plain Naan,1,1,10
9909,7953,28/12/2017 18:54,Plain Naan,1,1,5
9910,7943,27/12/2017 18:24,Plain Naan,5,5,10
9911,7919,24/12/2017 17:52,Plain Naan,1,1,6
9912,7886,22/12/2017 16:58,Plain Naan,1,1,9
9913,7877,21/12/2017 19:28,Plain Naan,1,1,8
9914,7872,21/12/2017 18:24,Plain Naan,1,1,4
9915,7853,19/12/2017 19:07,Plain Naan,1,1,5
9916,7852,19/12/2017 18:27,Plain Naan,1,1,5
9917,7848,19/12/2017 17:28,Plain Naan,2,2,4
9918,7847,19/12/2017 12:38,Plain Naan,3,3,15
9919,7834,17/12/2017 20:48,Plain Naan,2,2,3
9920,7826,17/12/2017 18:29,Plain Naan,1,1,11
9921,7815,17/12/2017 17:34,Plain Naan,1,1,5
9922,7809,16/12/2017 20:24,Plain Naan,1,1,5
9923,7797,16/12/2017 18:10,Plain Naan,1,1,9
9924,7768,13/12/2017 18:58,Plain Naan,1,1,7
9925,7764,13/12/2017 17:42,Plain Naan,1,1,7
9926,7754,12/12/2017 19:16,Tandoori Roti,1,1,15
9927,7728,09/12/2017 21:13,Tandoori Roti,1,1,3
9928,7721,09/12/2017 19:40,Plain Naan,1,1,7
9929,7718,09/12/2017 18:54,Plain Naan,1,1,9
9930,7710,09/12/2017 17:40,Plain Naan,2,2,8
9931,7666,07/12/2017 19:30,Plain Naan,2,2,5
9932,7657,06/12/2017 18:20,Plain Naan,1,1,3
9933,7650,05/12/2017 17:23,Plain Naan,1,1,6
9934,7643,04/12/2017 19:20,Plain Naan,3,3,5
9935,7626,03/12/2017 17:55,Plain Naan,1,1,4
9936,7623,03/12/2017 17:11,Plain Naan,3,3,10
9937,7620,03/12/2017 14:22,Plain Naan,3,3,7
9938,7615,02/12/2017 20:51,Plain Naan,1,1,6
9939,7603,02/12/2017 17:49,Plain Naan,2,2,9
9940,7578,29/11/2017 20:39,Plain Naan,1,1,8
9941,7572,29/11/2017 16:37,Plain Naan,4,4,6
9942,7561,27/11/2017 18:32,Plain Naan,1,1,6
9943,7544,25/11/2017 20:08,Plain Naan,2,2,7
9944,7543,25/11/2017 19:58,Plain Naan,1,1,6
9945,7540,25/11/2017 19:10,Plain Naan,1,1,11
9946,7534,25/11/2017 18:52,Plain Naan,1,1,7
9947,7527,25/11/2017 17:38,Plain Naan,1,1,7
9948,7517,24/11/2017 20:14,Plain Naan,1,1,5
9949,7509,24/11/2017 18:27,Plain Naan,1,1,4
9950,7492,22/11/2017 19:58,Plain Naan,1,1,7
9951,7490,22/11/2017 19:21,Plain Naan,1,1,13
9952,7471,20/11/2017 19:46,Plain Naan,1,1,7
9953,7470,20/11/2017 18:37,Plain Naan,1,1,5
9954,7468,20/11/2017 18:00,Tandoori Roti,1,1,4
9955,7462,19/11/2017 18:02,Plain Naan,1,1,6
9956,7457,19/11/2017 12:49,Plain Naan,3,3,4
9957,7452,18/11/2017 19:06,Plain Naan,1,1,9
9958,7428,17/11/2017 20:16,Plain Naan,3,3,3
9959,7423,17/11/2017 19:31,Plain Naan,2,2,3
9960,7422,17/11/2017 18:41,Plain Naan,1,1,4
9961,7408,16/11/2017 20:20,Tandoori Roti,2,2,12
9962,7401,15/11/2017 18:22,Plain Naan,1,1,6
9963,7396,14/11/2017 20:41,Plain Naan,1,1,5
9964,7385,13/11/2017 19:24,Plain Naan,1,1,8
9965,7375,12/11/2017 17:07,Plain Naan,1,1,8
9966,7371,11/11/2017 19:46,Plain Naan,1,1,9
9967,7369,11/11/2017 19:40,Plain Naan,1,1,8
9968,7365,11/11/2017 18:59,Plain Naan,1,1,10
9969,7360,11/11/2017 18:24,Plain Naan,2,2,8
9970,7359,11/11/2017 18:22,Plain Naan,2,2,7
9971,7343,10/11/2017 18:57,Plain Naan,1,1,9
9972,7338,10/11/2017 18:03,Plain Naan,1,1,8
9973,7335,10/11/2017 17:46,Plain Naan,2,2,7
9974,7317,06/11/2017 18:53,Plain Naan,1,1,4
9975,7312,06/11/2017 16:53,Plain Naan,1,1,6
9976,7296,04/11/2017 19:23,Plain Naan,1,1,7
9977,7289,04/11/2017 18:27,Plain Naan,1,1,4
9978,7288,04/11/2017 18:23,Plain Naan,1,1,9
9979,7284,04/11/2017 17:04,Plain Naan,4,4,3
9980,7243,31/10/2017 17:56,Plain Naan,1,1,6
9981,7240,31/10/2017 14:03,Plain Naan,1,1,5
9982,7234,30/10/2017 17:20,Plain Naan,1,1,7
9983,7223,28/10/2017 20:40,Plain Naan,1,1,6
9984,7221,28/10/2017 20:05,Plain Naan,1,1,7
9985,7219,28/10/2017 19:46,Plain Naan,2,2,4
9986,7217,28/10/2017 19:38,Tandoori Roti,1,1,6
9987,7217,28/10/2017 19:38,Plain Naan,1,1,6
9988,7198,27/10/2017 18:37,Plain Naan,1,1,4
9989,7179,25/10/2017 20:41,Tandoori Roti,1,1,7
9990,7167,23/10/2017 20:59,Plain Naan,1,1,9
9991,7158,22/10/2017 18:33,Plain Naan,1,1,10
9992,7152,21/10/2017 18:58,Plain Naan,1,1,8
9993,7149,21/10/2017 18:19,Plain Naan,1,1,9
9994,7144,21/10/2017 17:36,Plain Naan,1,1,6
9995,7140,20/10/2017 19:43,Plain Naan,1,1,6
9996,7133,20/10/2017 18:49,Plain Naan,2,2,5
9997,7131,20/10/2017 18:10,Plain Naan,1,1,9
9998,7125,19/10/2017 17:47,Plain Naan,1,1,7
9999,7118,18/10/2017 12:32,Plain Naan,5,5,6
10000,7112,17/10/2017 16:44,Plain Naan,2,2,7
10001,7104,15/10/2017 19:09,Plain Naan,1,1,7
10002,7093,14/10/2017 19:31,Plain Naan,1,1,7
10003,7090,14/10/2017 19:07,Plain Naan,2,2,5
10004,7082,14/10/2017 18:30,Plain Naan,1,1,4
10005,7051,13/10/2017 17:23,Plain Naan,1,1,7
10006,7047,13/10/2017 13:16,Plain Naan,1,1,6
10007,7045,12/10/2017 19:38,Plain Naan,1,1,7
10008,7043,12/10/2017 18:20,Plain Naan,1,1,9
10009,7028,10/10/2017 20:09,Plain Naan,1,1,6
10010,7014,09/10/2017 19:09,Plain Naan,1,1,6
10011,7009,09/10/2017 13:43,Plain Naan,2,2,4
10012,7007,08/10/2017 19:38,Plain Naan,1,1,5
10013,7004,08/10/2017 19:04,Plain Naan,1,1,4
10014,6993,08/10/2017 16:18,Plain Naan,1,1,8
10015,6990,07/10/2017 19:58,Plain Naan,2,2,9
10016,6979,07/10/2017 17:45,Plain Naan,1,1,6
10017,6974,06/10/2017 20:53,Plain Naan,2,2,12
10018,6967,06/10/2017 18:04,Plain Naan,1,1,4
10019,6966,06/10/2017 17:46,Plain Naan,3,3,5
10020,6962,06/10/2017 11:53,Plain Naan,1,1,10
10021,6959,05/10/2017 19:01,Plain Naan,4,4,4
10022,6957,05/10/2017 18:05,Tandoori Roti,2,2,4
10023,6951,04/10/2017 18:32,Plain Naan,1,1,4
10024,6943,03/10/2017 18:21,Tandoori Roti,1,1,5
10025,6940,03/10/2017 18:11,Tandoori Roti,1,1,9
10026,6937,02/10/2017 17:45,Plain Naan,1,1,3
10027,6922,01/10/2017 17:44,Plain Naan,1,1,11
10028,6894,29/09/2017 19:00,Tandoori Roti,1,1,6
10029,6892,29/09/2017 18:40,Plain Naan,1,1,5
10030,6888,29/09/2017 17:44,Plain Naan,1,1,6
10031,6880,28/09/2017 19:06,Plain Naan,1,1,8
10032,6862,26/09/2017 21:41,Plain Naan,1,1,8
10033,6860,26/09/2017 20:26,Plain Naan,1,1,4
10034,6854,26/09/2017 10:50,Plain Naan,2,2,20
10035,6829,23/09/2017 19:30,Plain Naan,1,1,13
10036,6827,23/09/2017 19:19,Plain Naan,1,1,8
10037,6808,22/09/2017 19:08,Plain Naan,1,1,4
10038,6796,21/09/2017 20:33,Tandoori Roti,1,1,4
10039,6778,19/09/2017 19:22,Plain Naan,1,1,5
10040,6773,18/09/2017 20:00,Plain Naan,1,1,7
10041,6770,18/09/2017 18:16,Plain Naan,1,1,6
10042,6765,17/09/2017 19:20,Plain Naan,1,1,7
10043,6764,17/09/2017 19:07,Plain Naan,1,1,7
10044,6749,16/09/2017 18:26,Plain Naan,1,1,10
10045,6746,16/09/2017 18:05,Plain Naan,1,1,5
10046,6708,14/09/2017 11:31,Plain Naan,3,3,10
10047,6707,13/09/2017 20:48,Plain Naan,3,3,3
10048,6704,13/09/2017 18:02,Plain Naan,1,1,4
10049,6697,11/09/2017 19:30,Plain Naan,1,1,7
10050,6691,10/09/2017 19:02,Plain Naan,1,1,4
10051,6682,09/09/2017 20:04,Plain Naan,1,1,5
10052,6679,09/09/2017 19:48,Plain Naan,1,1,6
10053,6673,09/09/2017 18:48,Plain Naan,2,2,6
10054,6653,08/09/2017 18:30,Plain Naan,1,1,5
10055,6651,08/09/2017 17:59,Plain Naan,1,1,7
10056,6643,07/09/2017 19:31,Tandoori Roti,2,2,3
10057,6638,07/09/2017 13:35,Plain Naan,4,4,4
10058,6629,05/09/2017 17:33,Plain Naan,1,1,5
10059,6614,03/09/2017 18:44,Plain Naan,2,2,4
10060,6613,03/09/2017 18:26,Plain Naan,1,1,5
10061,6612,03/09/2017 18:27,Plain Naan,1,1,11
10062,6611,03/09/2017 18:17,Plain Naan,1,1,6
10063,6605,03/09/2017 13:40,Plain Naan,1,1,5
10064,6586,01/09/2017 19:45,Plain Naan,1,1,10
10065,6583,01/09/2017 19:34,Plain Naan,1,1,6
10066,6577,01/09/2017 18:27,Plain Naan,2,2,8
10067,6548,29/08/2017 13:28,Plain Naan,1,1,4
10068,6537,28/08/2017 18:49,Plain Naan,1,1,7
10069,6536,28/08/2017 18:45,Plain Naan,1,1,7
10070,6528,27/08/2017 19:27,Plain Naan,1,1,5
10071,6501,25/08/2017 20:34,Plain Naan,1,1,4
10072,6494,25/08/2017 18:34,Tandoori Roti,1,1,5
10073,6492,25/08/2017 18:02,Plain Naan,1,1,7
10074,6490,25/08/2017 17:56,Plain Naan,1,1,6
10075,6482,24/08/2017 18:58,Tandoori Roti,2,2,15
10076,6475,23/08/2017 19:01,Tandoori Roti,1,1,5
10077,6474,23/08/2017 18:46,Plain Naan,1,1,6
10078,6462,22/08/2017 17:00,Plain Naan,1,1,5
10079,6461,22/08/2017 15:45,Plain Naan,1,1,6
10080,6454,20/08/2017 19:46,Plain Naan,1,1,5
10081,6451,20/08/2017 18:29,Plain Naan,1,1,6
10082,6435,19/08/2017 20:48,Tandoori Roti,1,1,15
10083,6429,19/08/2017 18:08,Plain Naan,2,2,9
10084,6421,18/08/2017 19:28,Plain Naan,1,1,4
10085,6416,18/08/2017 18:40,Plain Naan,1,1,9
10086,6408,18/08/2017 12:05,Tandoori Roti,1,1,9
10087,6399,17/08/2017 18:28,Plain Naan,1,1,6
10088,6397,17/08/2017 18:12,Plain Naan,1,1,7
10089,6394,17/08/2017 16:06,Plain Naan,1,1,6
10090,6383,15/08/2017 19:01,Plain Naan,1,1,5
10091,6370,13/08/2017 20:23,Plain Naan,1,1,4
10092,6310,07/08/2017 18:07,Plain Naan,2,2,11
10093,6278,04/08/2017 21:35,Plain Naan,1,1,7
10094,6264,04/08/2017 11:32,Plain Naan,1,1,8
10095,6242,01/08/2017 17:59,Plain Naan,1,1,5
10096,6240,01/08/2017 16:12,Plain Naan,1,1,4
10097,6224,30/07/2017 12:07,Plain Naan,1,1,5
10098,6222,29/07/2017 20:16,Plain Naan,1,1,6
10099,6221,29/07/2017 20:04,Plain Naan,1,1,7
10100,6219,29/07/2017 19:45,Plain Naan,1,1,7
10101,6193,28/07/2017 17:35,Plain Naan,1,1,7
10102,6186,27/07/2017 19:32,Tandoori Roti,1,1,4
10103,6184,27/07/2017 19:16,Plain Naan,1,1,7
10104,6182,27/07/2017 18:48,Plain Naan,1,1,6
10105,6171,25/07/2017 18:18,Plain Naan,1,1,9
10106,6161,23/07/2017 20:08,Plain Naan,1,1,5
10107,6129,21/07/2017 19:48,Plain Naan,2,2,9
10108,6123,21/07/2017 17:57,Plain Naan,1,1,5
10109,6116,20/07/2017 20:13,Plain Naan,1,1,4
10110,6115,20/07/2017 20:06,Tandoori Roti,3,3,3
10111,6101,19/07/2017 17:51,Tandoori Roti,1,1,5
10112,6039,14/07/2017 18:54,Plain Naan,1,1,9
10113,6025,13/07/2017 19:41,Plain Naan,2,2,11
10114,6023,13/07/2017 18:57,Plain Naan,1,1,8
10115,6018,12/07/2017 18:38,Plain Naan,1,1,10
10116,5970,08/07/2017 19:53,Plain Naan,1,1,5
10117,5965,08/07/2017 18:42,Plain Naan,1,1,7
10118,5964,08/07/2017 18:04,Plain Naan,1,1,8
10119,5938,05/07/2017 17:56,Plain Naan,1,1,13
10120,5918,03/07/2017 20:39,Plain Naan,2,2,13
10121,5913,03/07/2017 18:29,Plain Naan,1,1,8
10122,5901,02/07/2017 14:33,Plain Naan,1,1,4
10123,5886,01/07/2017 18:10,Plain Naan,1,1,11
10124,5866,30/06/2017 12:13,Plain Naan,5,5,11
10125,5835,26/06/2017 18:42,Tandoori Roti,1,1,12
10126,5835,26/06/2017 18:42,Plain Naan,1,1,12
10127,5811,24/06/2017 20:13,Plain Naan,1,1,6
10128,5809,24/06/2017 19:55,Plain Naan,1,1,7
10129,5808,24/06/2017 19:28,Plain Naan,1,1,6
10130,5807,24/06/2017 19:06,Plain Naan,2,2,6
10131,5788,23/06/2017 19:01,Plain Naan,1,1,5
10132,5770,21/06/2017 20:50,Plain Naan,1,1,4
10133,5746,18/06/2017 17:58,Plain Naan,2,2,7
10134,5729,16/06/2017 19:04,Plain Naan,2,2,15
10135,5724,15/06/2017 19:30,Plain Naan,1,1,8
10136,5710,13/06/2017 21:28,Tandoori Roti,1,1,5
10137,5707,13/06/2017 17:00,Tandoori Roti,1,1,4
10138,5689,11/06/2017 17:51,Plain Naan,4,4,7
10139,5685,10/06/2017 20:56,Plain Naan,1,1,7
10140,5674,09/06/2017 20:42,Plain Naan,1,1,4
10141,5666,09/06/2017 12:24,Plain Naan,1,1,6
10142,5652,07/06/2017 18:21,Plain Naan,3,3,4
10143,5625,04/06/2017 18:12,Plain Naan,1,1,4
10144,5606,03/06/2017 18:18,Plain Naan,1,1,5
10145,5595,02/06/2017 18:32,Tandoori Roti,1,1,5
10146,5587,01/06/2017 21:10,Plain Naan,1,1,10
10147,5571,30/05/2017 19:30,Plain Naan,1,1,5
10148,5571,30/05/2017 19:30,Tandoori Roti,1,1,5
10149,5559,29/05/2017 18:33,Plain Naan,1,1,4
10150,5518,26/05/2017 18:07,Plain Naan,1,1,7
10151,5517,26/05/2017 16:49,Plain Naan,2,2,6
10152,5515,25/05/2017 21:14,Tandoori Roti,1,1,4
10153,5500,24/05/2017 17:23,Plain Naan,2,2,6
10154,5484,20/05/2017 22:00,Plain Naan,2,2,4
10155,5482,20/05/2017 19:58,Plain Naan,1,1,8
10156,5478,20/05/2017 18:59,Plain Naan,1,1,7
10157,5462,19/05/2017 17:17,Plain Naan,1,1,4
10158,5456,18/05/2017 19:10,Plain Naan,1,1,5
10159,5446,17/05/2017 12:21,Tandoori Roti,4,4,7
10160,5442,16/05/2017 19:21,Plain Naan,1,1,5
10161,5440,16/05/2017 18:53,Tandoori Roti,1,1,8
10162,5431,14/05/2017 18:57,Plain Naan,1,1,5
10163,5430,14/05/2017 18:49,Plain Naan,1,1,8
10164,5427,14/05/2017 17:54,Plain Naan,2,2,5
10165,5403,12/05/2017 18:11,Plain Naan,1,1,6
10166,5400,12/05/2017 17:53,Plain Naan,1,1,7
10167,5393,11/05/2017 18:30,Tandoori Roti,1,1,5
10168,5391,11/05/2017 17:25,Plain Naan,3,3,9
10169,5383,09/05/2017 19:03,Plain Naan,2,2,4
10170,5372,08/05/2017 18:49,Plain Naan,1,1,5
10171,5366,07/05/2017 21:41,Tandoori Roti,1,1,3
10172,5360,07/05/2017 18:04,Plain Naan,1,1,8
10173,5343,06/05/2017 17:25,Plain Naan,1,1,7
10174,5316,04/05/2017 18:42,Plain Naan,1,1,3
10175,5312,03/05/2017 20:45,Plain Naan,2,2,4
10176,5294,30/04/2017 19:58,Tandoori Roti,1,1,8
10177,5280,29/04/2017 19:59,Plain Naan,1,1,10
10178,5258,28/04/2017 19:19,Plain Naan,1,1,9
10179,5256,28/04/2017 18:35,Tandoori Roti,1,1,6
10180,5241,27/04/2017 20:18,Plain Naan,1,1,5
10181,5240,27/04/2017 19:43,Plain Naan,1,1,7
10182,5207,23/04/2017 19:30,Plain Naan,1,1,11
10183,5206,23/04/2017 19:32,Plain Naan,1,1,6
10184,5202,23/04/2017 13:16,Tandoori Roti,1,1,3
10185,5195,22/04/2017 20:25,Plain Naan,1,1,5
10186,5188,22/04/2017 18:54,Plain Naan,1,1,4
10187,5176,21/04/2017 20:11,Plain Naan,2,2,5
10188,5175,21/04/2017 20:10,Plain Naan,1,1,8
10189,5169,21/04/2017 18:21,Plain Naan,1,1,7
10190,5167,21/04/2017 18:12,Plain Naan,1,1,7
10191,5148,18/04/2017 19:02,Tandoori Roti,1,1,7
10192,5146,18/04/2017 18:15,Plain Naan,1,1,5
10193,5143,17/04/2017 22:09,Plain Naan,1,1,11
10194,5121,16/04/2017 19:23,Plain Naan,2,2,3
10195,5120,16/04/2017 19:14,Plain Naan,3,3,4
10196,5115,16/04/2017 13:35,Tandoori Roti,2,2,4
10197,5098,15/04/2017 13:03,Plain Naan,2,2,6
10198,5091,14/04/2017 19:31,Plain Naan,1,1,6
10199,5087,14/04/2017 18:42,Tandoori Roti,2,2,6
10200,5081,13/04/2017 22:05,Plain Naan,2,2,5
10201,5076,13/04/2017 19:18,Plain Naan,1,1,8
10202,5051,11/04/2017 17:41,Plain Naan,1,1,4
10203,5047,09/04/2017 20:31,Plain Naan,1,1,6
10204,5044,09/04/2017 19:26,Plain Naan,2,2,3
10205,5013,07/04/2017 19:27,Plain Naan,1,1,10
10206,5009,07/04/2017 18:55,Plain Naan,1,1,9
10207,5006,07/04/2017 18:21,Plain Naan,1,1,5
10208,5003,06/04/2017 20:51,Plain Naan,2,2,5
10209,4997,05/04/2017 20:09,Plain Naan,1,1,3
10210,4989,04/04/2017 21:24,Plain Naan,1,1,8
10211,4971,02/04/2017 18:17,Plain Naan,1,1,5
10212,4959,01/04/2017 19:47,Plain Naan,1,1,6
10213,4939,31/03/2017 19:13,Plain Naan,1,1,9
10214,4926,30/03/2017 21:56,Plain Naan,1,1,8
10215,4913,29/03/2017 17:56,Plain Naan,1,1,7
10216,4905,28/03/2017 11:44,Plain Naan,4,4,4
10217,4902,27/03/2017 20:34,Plain Naan,1,1,7
10218,4887,26/03/2017 16:44,Plain Naan,1,1,14
10219,4878,25/03/2017 18:16,Plain Naan,1,1,7
10220,4864,24/03/2017 19:42,Tandoori Roti,1,1,4
10221,4836,20/03/2017 19:21,Plain Naan,1,1,6
10222,4799,17/03/2017 19:35,Plain Naan,1,1,7
10223,4794,17/03/2017 18:59,Plain Naan,1,1,8
10224,4793,17/03/2017 18:58,Plain Naan,2,2,6
10225,4786,16/03/2017 18:34,Plain Naan,1,1,4
10226,4781,16/03/2017 13:02,Plain Naan,2,2,7
10227,4770,14/03/2017 20:34,Tandoori Roti,1,1,4
10228,4761,12/03/2017 22:07,Tandoori Roti,1,1,4
10229,4759,12/03/2017 19:29,Plain Naan,2,2,4
10230,4751,11/03/2017 19:00,Plain Naan,1,1,17
10231,4748,11/03/2017 18:20,Plain Naan,1,1,5
10232,4747,11/03/2017 18:18,Plain Naan,2,2,7
10233,4738,10/03/2017 19:17,Plain Naan,1,1,9
10234,4736,10/03/2017 18:36,Tandoori Roti,1,1,5
10235,4719,07/03/2017 17:38,Plain Naan,1,1,8
10236,4705,04/03/2017 20:32,Plain Naan,3,3,4
10237,4703,04/03/2017 19:41,Plain Naan,1,1,6
10238,4672,01/03/2017 16:13,Plain Naan,2,2,8
10239,4669,27/02/2017 18:40,Tandoori Roti,1,1,6
10240,4668,27/02/2017 18:26,Plain Naan,1,1,4
10241,4663,26/02/2017 17:58,Plain Naan,1,1,7
10242,4656,25/02/2017 19:05,Plain Naan,1,1,6
10243,4648,25/02/2017 17:15,Plain Naan,1,1,8
10244,4647,25/02/2017 12:34,Plain Naan,2,2,8
10245,4638,24/02/2017 18:27,Plain Naan,2,2,8
10246,4631,23/02/2017 19:01,Plain Naan,1,1,4
10247,4620,21/02/2017 18:58,Plain Naan,1,1,6
10248,4611,19/02/2017 18:46,Plain Naan,1,1,7
10249,4583,17/02/2017 18:37,Plain Naan,1,1,3
10250,4556,14/02/2017 19:24,Plain Naan,1,1,11
10251,4546,14/02/2017 13:24,Plain Naan,1,1,7
10252,4541,13/02/2017 17:18,Plain Naan,1,1,6
10253,4525,11/02/2017 18:26,Tandoori Roti,1,1,5
10254,4522,11/02/2017 17:48,Plain Naan,1,1,6
10255,4516,10/02/2017 19:10,Plain Naan,1,1,5
10256,4497,08/02/2017 18:45,Plain Naan,1,1,7
10257,4473,04/02/2017 20:26,Plain Naan,1,1,5
10258,4472,04/02/2017 19:38,Plain Naan,1,1,7
10259,4470,04/02/2017 19:36,Plain Naan,1,1,7
10260,4465,04/02/2017 18:29,Plain Naan,1,1,10
10261,4461,04/02/2017 17:33,Plain Naan,1,1,7
10262,4438,01/02/2017 17:44,Plain Naan,2,2,3
10263,4437,01/02/2017 16:54,Plain Naan,2,2,4
10264,4431,31/01/2017 17:47,Plain Naan,1,1,8
10265,4428,31/01/2017 12:12,Tandoori Roti,3,3,4
10266,4419,28/01/2017 20:40,Plain Naan,1,1,10
10267,4417,28/01/2017 19:24,Plain Naan,1,1,6
10268,4416,28/01/2017 19:14,Plain Naan,1,1,4
10269,4408,28/01/2017 17:15,Plain Naan,1,1,4
10270,4401,27/01/2017 20:37,Plain Naan,3,3,6
10271,4396,27/01/2017 19:21,Plain Naan,1,1,10
10272,4393,27/01/2017 19:05,Plain Naan,1,1,3
10273,4377,26/01/2017 19:34,Tandoori Roti,1,1,5
10274,4370,26/01/2017 11:51,Plain Naan,2,2,8
10275,4359,25/01/2017 12:27,Plain Naan,2,2,9
10276,4357,24/01/2017 17:21,Plain Naan,1,1,7
10277,4336,21/01/2017 18:51,Plain Naan,1,1,7
10278,4331,21/01/2017 17:51,Plain Naan,1,1,6
10279,4281,14/01/2017 20:03,Plain Naan,1,1,10
10280,4268,13/01/2017 18:41,Plain Naan,1,1,8
10281,4266,13/01/2017 17:56,Plain Naan,1,1,6
10282,4265,13/01/2017 17:39,Plain Naan,1,1,6
10283,4254,11/01/2017 19:12,Plain Naan,4,4,4
10284,4205,06/01/2017 18:28,Tandoori Roti,1,1,5
10285,4204,06/01/2017 18:25,Plain Naan,1,1,9
10286,4195,05/01/2017 13:37,Plain Naan,1,1,4
10287,4187,04/01/2017 17:21,Plain Naan,1,1,4
10288,4185,04/01/2017 17:04,Plain Naan,1,1,4
10289,4179,03/01/2017 19:41,Plain Naan,1,1,8
10290,4135,31/12/2016 17:54,Plain Naan,2,2,13
10291,4131,31/12/2016 17:32,Plain Naan,1,1,5
10292,4126,30/12/2016 20:01,Plain Naan,1,1,8
10293,4125,30/12/2016 18:42,Plain Naan,1,1,4
10294,4121,30/12/2016 16:56,Plain Naan,1,1,6
10295,4102,27/12/2016 20:36,Plain Naan,3,3,5
10296,4095,27/12/2016 17:33,Plain Naan,1,1,7
10297,4082,24/12/2016 17:31,Plain Naan,2,2,13
10298,4069,23/12/2016 19:45,Plain Naan,1,1,7
10299,4055,22/12/2016 18:15,Plain Naan,1,1,6
10300,4050,21/12/2016 18:51,Plain Naan,1,1,5
10301,4046,21/12/2016 17:32,Plain Naan,1,1,4
10302,4045,20/12/2016 22:31,Plain Naan,1,1,12
10303,4043,20/12/2016 18:59,Plain Naan,2,2,4
